0601120190113,14.95
0601120190114,0.0
0601120190115,0.0
0601120190116,1.32
0601120190117,5.53
0601120190118,0.0
0601120190119,0.0
0601120190120,5.99
0601120190121,0.0
0601120190122,0.0
0601120190123,0.0
0601120190126,0.0
0601120190127,9.42
0601120190128,0.0
0601120190129,0.0
0601120190130,0.0
0601120190131,0.0
0601120190201,0.0
0601120190202,0.0
0601120190203,0.0
0601120190204,0.0
0601120190205,0.0
0601120190206,0.0
0601120190208,0.0
0601120190210,0.0
0601120190211,0.0
0601120190212,0.0
0601120190213,10.72
0601120190214,22.91
0601120190215,0.0
0601120190216,0.0
0601120190217,0.0
0601120190218,0.0
0601120190219,0.0
0601120190220,0.0
0601120190221,0.0
0601120190222,0.0
0601120190223,0.0
0601120190224,5.96
0601120190225,0.0
0601120190227,0.0
0601120190228,0.0
0601120190301,0.0
0601120190303,0.0
0601120190304,0.0
0601120190305,0.0
0601120190306,0.0
0601120190307,0.15
0601120190308,0.0
0601120190309,4.36
0601120190310,0.0
0601120190311,0.0
0601120190312,7.02
0601120190313,0.0
0601120190314,2.87
0601120190315,0.0
0601120190316,0.0
0601120190317,0.0
0601120190318,0.0
0601120190319,0.66
0601120190320,2.37
0601120190321,0.0
0601120190322,2.45
0601120190323,0.0
0601120190324,0.03
0601120190325,0.0
0601120190326,0.0
0601120190327,0.0
0601120190328,0.0
0601120190329,0.0
0601120190330,0.0
0601120190331,0.0
0601120190401,0.0
0601120190402,0.0
0601120190403,0.0
0601120190405,3.6
0601120190406,0.0
0601120190407,9.37
0601120190408,5.0
0601120190409,0.0
0601120190410,15.4
0601120190411,0.32
0601120190412,0.0
0601120190413,5.24
0601120190414,4.12
0601120190415,4.43
0601120190416,0.0
0601120190417,0.0
0601120190418,0.0
0601120190419,0.0
0601120190420,0.0
0601120190421,2.93
0601120190422,0.0
0601120190423,0.0
0601120190424,0.0
0601120190425,0.0
0601120190426,0.0
0601120190427,0.0
0601120190428,0.0
0601120190429,0.0
0601120190430,0.0
0601120190501,0.0
0601120190502,0.0
0601120190503,0.0
0601120190504,3.42
0601120190505,9.45
0601120190507,0.0
0601120190508,0.11
0601120190509,0.0
0601120190512,0.15
0601120190513,0.83
0601120190514,0.0
0601120190515,0.0
0601120190516,0.0
0601120190517,0.26
0601120190518,0.0
0601120190519,0.04
0601120190520,0.0
0601120190521,0.0
0601120190522,0.0
0601120190523,0.0
0601120190524,0.0
0601120190525,0.0
0601120190526,0.0
0601120190527,0.0
0601120190528,0.0
0601120190529,0.0
0601120190531,0.0
0601120190601,17.17
0601120190602,0.0
0601120190603,0.0
0601120190604,0.0
0601120190605,0.0
0601120190606,0.0
0601120190607,0.0
0601120190608,0.0
0601120190609,0.0
0601120190610,0.0
0601120190611,0.0
0601120190612,0.0
0601120190613,0.0
0601120190614,0.0
0601120190615,0.0
0601120190616,0.0
0601120190624,0.0
0601120190625,0.0
0601120190626,0.0
0601120190627,0.0
0601120190628,0.0
0601120190629,0.0
0601120190701,0.0
0601120190702,0.0
0601120190703,0.0
0601120190704,0.0
0601120190705,0.27
0601120190707,0.0
0601120190708,0.99
0601120190709,0.0
0601120190710,4.02
0601120190711,0.0
0601120190712,0.0
0601120190713,0.0
0601120190714,2.06
0601120190715,0.0
0601120190716,0.0
0601120190717,36.66
0601120190718,0.0
0601120190719,10.94
0601120190720,0.0
0601120190721,0.0
0601120190722,3.46
0601120190723,0.0
0601120190724,0.0
0601120190726,0.0
0601120190727,0.0
0601120190728,0.0
0601120190729,0.0
0601120190730,0.0
0601120190731,0.0
0601120190801,0.0
0601120190802,0.0
0601120190803,0.0
0601120190804,0.0
0601120190805,0.0
0601120190806,0.0
0601120190807,0.0
0601120190808,1.06
0601120190809,0.0
0601120190810,4.33
0601120190811,0.0
0601120190812,0.0
0601120190813,10.77
0601120190814,26.34
0601120190815,0.0
0601120190816,0.0
0601120190817,0.0
0601120190818,5.87
0601120190819,0.0
0601120190820,0.0
0601120190821,0.0
0601120190822,0.0
0601120190823,0.0
0601120190824,0.0
0601120190825,0.0
0601120190826,0.0
0601120190827,0.01
0601120190828,0.0
0601120190829,0.0
0601120190830,5.12
0601120190831,0.16
0601120190901,0.0
0601120190902,0.0
0601120190903,0.0
0601120190904,0.0
0601120190905,0.0
0601120190906,0.0
0601120190907,0.0
0601120190908,0.0
0601120190909,0.0
0601120190910,0.0
0601120190911,0.0
0601120190912,0.55
0601120190913,2.44
0601120190914,27.48
0601120190915,1.68
0601120190916,23.98
0601120190918,0.0
0601120190919,0.0
0601120190920,0.0
0601120190921,0.0
0601120190922,0.0
0601120190923,0.0
0601120190924,0.0
0601120190925,0.0
0601120190926,0.0
0601120190927,0.0
0601120190928,0.0
0601120190929,0.51
0601120190930,0.0
0601120191001,0.0
0601120191002,0.0
0601120191003,18.23
0601120191004,4.75
0601120191005,0.51
0601120191006,0.15
0601120191007,10.07
0601120191008,3.75
0601120191009,0.0
0601120191010,0.0
0601120191011,0.0
0601120191012,0.0
0601120191013,0.0
0601120191014,1.58
0601120191015,9.36
0601120191017,0.0
0601120191018,0.0
0601120191019,0.0
0601120191020,0.0
0601120191021,0.0
0601120191022,1.78
0601120191023,0.0
0601120191024,0.0
0601120191025,0.0
0601120191026,0.0
0601120191027,0.0
0601120191028,0.0
0601120191029,0.0
0601120191030,0.0
0601120191031,0.0
0601120191101,0.0
0601120191102,26.89
0601120191103,0.1
0601120191104,0.0
0601120191105,0.0
0601120191106,0.0
0601120191107,0.0
0601120191108,0.0
0601120191109,2.1
0601120191110,0.01
0601120191111,0.58
0601120191112,2.55
0601120191113,0.0
0601120191114,0.0
0601120191115,0.0
0601120191116,0.0
0601120191119,0.0
0601120191120,0.0
0601120191121,0.36
0601120191123,0.0
0601120191124,17.5
0601120191125,0.0
0601120191126,0.0
0601120191127,0.06
0601120191128,0.05
0601120191129,0.2
0601120191130,0.0
0601120191201,0.0
0601120191203,0.0
0601120191205,0.0
0601120191206,0.0
0601120191207,0.0
0601120191208,0.0
0601120191209,0.0
0601120191210,0.0
0601120191211,0.0
0601120191212,0.0
0601120191213,0.0
0601120191214,0.0
0601120191215,2.15
0601120191216,0.0
0601120191217,0.0
0601120191218,0.0
0601120191219,0.79
0601120191220,0.0
0601120191221,1.68
0601120191222,0.0
0601120191223,0.0
0601120191224,0.0
0601120191225,0.0
0601120191226,0.0
0601120191227,0.28
0601120191228,0.76
0601120191229,0.0
0601120191230,0.0
0601120180101,0.0
0601120180102,0.0
0601120180103,3.54
0601120180105,34.82
0601120180106,0.0
0601120180107,0.0
0601120180110,0.0
0601120180111,0.0
0601120180112,0.0
0601120180113,0.0
0601120180114,21.09
0601120180115,0.0
0601120180116,0.0
0601120180117,0.0
0601120180119,0.0
0601120180120,0.0
0601120180121,0.0
0601120180122,1.79
0601120180123,0.0
0601120180124,0.0
0601120180125,0.0
0601120180126,0.0
0601120180127,0.0
0601120180129,0.0
0601120180130,0.0
0601120180201,0.0
0601120180202,0.0
0601120180203,0.0
0601120180204,0.0
0601120180205,0.0
0601120180206,0.0
0601120180207,0.0
0601120180208,0.0
0601120180209,0.63
0601120180210,0.0
0601120180211,0.0
0601120180212,0.06
0601120180214,0.0
0601120180215,0.0
0601120180216,0.0
0601120180217,0.0
0601120180218,0.0
0601120180219,0.0
0601120180220,2.77
0601120180221,0.0
0601120180222,0.0
0601120180223,0.0
0601120180224,0.0
0601120180225,0.0
0601120180226,0.34
0601120180227,0.16
0601120180228,2.01
0601120180301,0.0
0601120180302,0.0
0601120180303,0.0
0601120180304,0.0
0601120180305,0.0
0601120180306,0.0
0601120180307,0.0
0601120180308,0.68
0601120180309,0.0
0601120180310,0.0
0601120180311,0.0
0601120180312,0.0
0601120180313,0.0
0601120180314,0.0
0601120180315,0.0
0601120180316,0.0
0601120180317,0.0
0601120180318,0.0
0601120180319,0.0
0601120180320,0.0
0601120180322,0.0
0601120180323,0.0
0601120180324,0.0
0601120180325,0.0
0601120180326,0.0
0601120180327,3.03
0601120180328,0.87
0601120180329,24.35
0601120180330,42.85
0601120180331,0.0
0601120180401,0.0
0601120180402,0.0
0601120180403,0.0
0601120180404,0.0
0601120180405,0.0
0601120180406,0.0
0601120180408,2.26
0601120180409,0.0
0601120180411,2.4
0601120180412,0.0
0601120180413,0.0
0601120180414,0.0
0601120180415,0.0
0601120180416,0.0
0601120180417,0.0
0601120180418,25.83
0601120180420,12.96
0601120180421,0.0
0601120180423,0.63
0601120180424,0.0
0601120180426,0.0
0601120180427,3.0
0601120180429,0.0
0601120180430,0.0
0601120180502,0.0
0601120180504,0.0
0601120180505,6.51
0601120180506,0.0
0601120180509,35.43
0601120180510,43.06
0601120180511,0.0
0601120180512,0.0
0601120180514,0.0
0601120180515,0.0
0601120180516,0.0
0601120180517,3.9
0601120180518,0.0
0601120180521,9.0
0601120180523,0.0
0601120180527,0.0
0601120180528,0.0
0601120180530,0.0
0601120180531,0.0
0601120180601,0.0
0601120180602,0.0
0601120180603,0.0
0601120180604,0.0
0601120180605,0.0
0601120180606,0.86
0601120180607,0.01
0601120180608,4.67
0601120180609,0.0
0601120180610,0.0
0601120180612,1.4
0601120180613,0.79
0601120180614,0.0
0601120180615,0.0
0601120180616,37.11
0601120180617,25.62
0601120180618,0.0
0601120180619,26.65
0601120180620,2.44
0601120180621,0.0
0601120180622,0.0
0601120180623,0.0
0601120180624,0.0
0601120180625,0.0
0601120180626,2.53
0601120180627,0.0
0601120180628,0.0
0601120180629,0.0
0601120180630,1.02
0601120180701,0.0
0601120180702,2.74
0601120180703,0.0
0601120180704,0.0
0601120180705,0.0
0601120180706,7.6
0601120180707,7.87
0601120180708,0.0
0601120180709,0.0
0601120180710,0.0
0601120180711,0.0
0601120180712,0.0
0601120180713,0.0
0601120180714,0.03
0601120180715,0.0
0601120180716,0.0
0601120180717,10.45
0601120180718,13.64
0601120180719,0.07
0601120180720,0.0
0601120180721,0.0
0601120180722,0.0
0601120180723,0.0
0601120180724,25.6
0601120180725,4.42
0601120180726,0.0
0601120180727,0.0
0601120180728,0.0
0601120180729,0.0
0601120180730,0.0
0601120180731,0.0
0601120180801,18.88
0601120180802,8.14
0601120180803,0.0
0601120180804,3.67
0601120180805,0.0
0601120180806,0.0
0601120180807,10.62
0601120180808,0.0
0601120180809,14.01
0601120180810,0.0
0601120180813,11.12
0601120180815,0.54
0601120180816,0.0
0601120180817,52.99
0601120180818,4.39
0601120180819,0.0
0601120180820,13.3
0601120180821,11.23
0601120180822,0.0
0601120180823,28.71
0601120180824,2.14
0601120180825,0.0
0601120180826,3.05
0601120180827,9.92
0601120180828,0.0
0601120180829,8.57
0601120180831,19.07
0601120180901,0.0
0601120180902,37.27
0601120180903,14.39
0601120180904,7.79
0601120180905,0.0
0601120180906,0.0
0601120180907,7.46
0601120180908,0.0
0601120180909,0.0
0601120180910,6.75
0601120180911,0.0
0601120180912,0.0
0601120180913,4.2
0601120180914,4.72
0601120180915,0.0
0601120180916,0.0
0601120180917,0.28
0601120180919,0.0
0601120180921,0.0
0601120180922,0.0
0601120180923,0.0
0601120180924,0.0
0601120180925,60.43
0601120180926,0.0
0601120180927,4.07
0601120180928,0.0
0601120180929,0.0
0601120180930,5.05
0601120181001,0.0
0601120181002,1.86
0601120181003,0.0
0601120181006,0.0
0601120181007,0.0
0601120181008,0.0
0601120181009,0.0
0601120181010,0.0
0601120181011,0.0
0601120181012,0.0
0601120181013,3.81
0601120181014,0.0
0601120181015,4.76
0601120181016,0.0
0601120181017,8.87
0601120181018,14.99
0601120181019,0.0
0601120181020,6.22
0601120181021,0.0
0601120181022,35.28
0601120181023,46.49
0601120181024,0.0
0601120181025,0.0
0601120181026,0.0
0601120181028,0.0
0601120181029,8.25
0601120181030,17.69
0601120181031,0.0
0601120181101,0.0
0601120181102,0.0
0601120181103,3.37
0601120181105,0.0
0601120181106,0.0
0601120181107,0.65
0601120181108,3.34
0601120181109,24.18
0601120181110,0.0
0601120181111,8.16
0601120181112,0.0
0601120181113,0.0
0601120181114,0.0
0601120181115,12.35
0601120181116,56.43
0601120181117,0.0
0601120181118,0.0
0601120181119,0.0
0601120181120,0.0
0601120181121,0.0
0601120181122,3.4
0601120181123,8.98
0601120181124,0.0
0601120181125,0.71
0601120181126,0.31
0601120181127,0.25
0601120181128,1.7
0601120181129,0.0
0601120181130,3.6
0601120181201,0.0
0601120181202,0.0
0601120181203,0.0
0601120181204,0.0
0601120181205,0.0
0601120181206,10.29
0601120181208,2.36
0601120181209,0.0
0601120181210,0.81
0601120181211,0.0
0601120181212,0.0
0601120181213,0.0
0601120181214,0.0
0601120181215,0.0
0601120181216,11.67
0601120181217,14.96
0601120181218,0.0
0601120181219,0.0
0601120181220,5.85
0601120181222,53.92
0601120181223,0.04
0601120181227,0.0
0601120181228,0.0
0601120181229,0.61
0601120181230,0.0
0601120181231,0.0
0601120170101,0.0
0601120170103,0.0
0601120170104,0.96
0601120170105,0.0
0601120170106,0.0
0601120170107,0.0
0601120170108,0.0
0601120170109,25.26
0601120170110,0.0
0601120170111,0.0
0601120170114,0.0
0601120170115,0.0
0601120170116,0.0
0601120170117,0.0
0601120170118,0.0
0601120170119,0.0
0601120170122,0.0
0601120170125,0.01
0601120170127,0.0
0601120170129,0.0
0601120170130,0.0
0601120170131,1.96
0601120170201,22.64
0601120170204,0.0
0601120170205,0.0
0601120170206,0.0
0601120170207,0.22
0601120170208,0.0
0601120170209,1.3
0601120170210,0.0
0601120170211,0.0
0601120170213,0.0
0601120170214,0.0
0601120170215,0.0
0601120170216,0.09
0601120170217,1.86
0601120170218,0.0
0601120170219,0.0
0601120170220,0.0
0601120170221,0.0
0601120170223,0.0
0601120170224,0.0
0601120170226,0.0
0601120170227,0.0
0601120170228,6.56
0601120170302,0.0
0601120170303,0.0
0601120170304,0.0
0601120170305,30.91
0601120170307,0.0
0601120170308,7.03
0601120170309,0.0
0601120170310,0.0
0601120170311,0.0
0601120170312,0.0
0601120170313,0.0
0601120170314,76.29
0601120170316,0.0
0601120170317,0.0
0601120170318,0.0
0601120170319,0.0
0601120170320,0.0
0601120170321,0.0
0601120170322,0.0
0601120170323,4.81
0601120170324,0.0
0601120170325,0.65
0601120170326,0.0
0601120170327,0.0
0601120170328,0.0
0601120170329,0.0
0601120170330,0.0
0601120170331,0.0
0601120170401,0.0
0601120170402,0.0
0601120170403,0.0
0601120170404,0.0
0601120170405,4.69
0601120170503,0.0
0601120170504,0.0
0601120170506,0.0
0601120170508,0.0
0601120170509,0.0
0601120170510,0.0
0601120170511,2.17
0601120170512,0.0
0601120170513,17.42
0601120170514,0.0
0601120170515,0.0
0601120170516,0.0
0601120170517,0.0
0601120170518,0.0
0601120170519,42.36
0601120170520,0.0
0601120170521,0.0
0601120170522,0.0
0601120170523,0.0
0601120170524,0.0
0601120170525,0.0
0601120170526,0.0
0601120170527,0.0
0601120170528,0.0
0601120170529,0.0
0601120170530,0.0
0601120170531,0.0
0601120170601,0.0
0601120170602,0.0
0601120170603,0.0
0601120170604,0.96
0601120170605,0.0
0601120170606,0.0
0601120170607,0.0
0601120170608,0.0
0601120170610,0.0
0601120170612,4.67
0601120170613,0.0
0601120170614,0.0
0601120170615,0.0
0601120170616,0.0
0601120170617,0.0
0601120170618,0.0
0601120170619,0.0
0601120170620,0.0
0601120170621,0.0
0601120170622,0.0
0601120170623,0.0
0601120170624,3.07
0601120170625,0.0
0601120170626,0.0
0601120170627,0.0
0601120170628,15.87
0601120170629,0.0
0601120170630,0.0
0601120170701,0.0
0601120170702,1.66
0601120170703,0.0
0601120170704,0.0
0601120170705,16.14
0601120170706,0.0
0601120170707,0.0
0601120170708,12.05
0601120170709,0.0
0601120170710,0.0
0601120170711,0.0
0601120170712,0.0
0601120170714,0.0
0601120170715,0.0
0601120170716,28.96
0601120170717,52.69
0601120170718,0.0
0601120170719,0.0
0601120170720,0.17
0601120170721,0.0
0601120170722,0.0
0601120170723,0.0
0601120170724,0.0
0601120170725,0.0
0601120170727,0.0
0601120170728,3.81
0601120170729,1.88
0601120170730,14.28
0601120170731,3.17
0601120170801,0.0
0601120170803,0.16
0601120170804,0.0
0601120170805,1.44
0601120170806,0.0
0601120170808,0.0
0601120170809,0.0
0601120170810,0.0
0601120170811,0.0
0601120170812,0.03
0601120170813,0.0
0601120170814,0.0
0601120170815,0.0
0601120170816,0.0
0601120170817,0.0
0601120170818,6.11
0601120170819,0.0
0601120170820,0.0
0601120170821,8.9
0601120170822,0.0
0601120170823,0.95
0601120170824,0.0
0601120170826,0.0
0601120170827,0.0
0601120170828,0.65
0601120170829,29.56
0601120170830,0.0
0601120170831,0.02
0601120170901,0.97
0601120170902,0.0
0601120170903,0.0
0601120170904,0.0
0601120170905,10.91
0601120170906,4.91
0601120170907,0.0
0601120170908,0.0
0601120170909,0.0
0601120170911,0.0
0601120170912,0.0
0601120170913,2.76
0601120170915,0.0
0601120170917,0.0
0601120170918,0.0
0601120170919,0.0
0601120170920,0.0
0601120170921,0.0
0601120170922,0.9
0601120170923,0.0
0601120170924,0.0
0601120170925,0.0
0601120170927,0.0
0601120170929,11.09
0601120171001,0.0
0601120171002,0.0
0601120171004,0.3
0601120171005,0.0
0601120171006,0.0
0601120171007,0.0
0601120171010,0.0
0601120171011,2.41
0601120171012,0.0
0601120171016,0.0
0601120171017,0.0
0601120171018,0.0
0601120171019,0.0
0601120171020,0.0
0601120171021,0.0
0601120171022,2.5
0601120171023,71.16
0601120171024,55.12
0601120171025,0.0
0601120171026,0.0
0601120171030,0.0
0601120171031,0.0
0601120171101,0.0
0601120171102,0.0
0601120171103,0.0
0601120171104,0.0
0601120171106,0.0
0601120171107,0.0
0601120171108,1.0
0601120171109,0.0
0601120171110,0.0
0601120171111,3.97
0601120171112,0.0
0601120171113,0.0
0601120171114,20.64
0601120171115,0.0
0601120171116,0.0
0601120171117,5.54
0601120171118,0.0
0601120171119,0.0
0601120171120,0.0
0601120171121,0.0
0601120171123,0.0
0601120171124,0.0
0601120171125,0.0
0601120171126,0.0
0601120171127,0.0
0601120171128,0.0
0601120171129,0.0
0601120171130,0.0
0601120171201,0.0
0601120171202,0.0
0601120171203,0.0
0601120171204,0.0
0601120171206,0.0
0601120171207,0.0
0601120171208,0.0
0601120171209,0.0
0601120171210,0.0
0601120171211,3.05
0601120171212,0.0
0601120171213,0.0
0601120171214,65.88
0601120171215,0.0
0601120171216,0.0
0601120171217,0.0
0601120171218,0.0
0601120171219,0.0
0601120171220,0.0
0601120171221,0.0
0601120171222,0.0
0601120171223,0.0
0601120171225,0.0
0601120171226,0.0
0601120171227,2.25
0601120171228,0.0
0601120171229,0.0
0601120171230,0.0
0601120171231,0.0
0300520200101,0.71
0300520200102,0.0
0300520200103,27.77
0300520200104,0.0
0300520200105,1.85
0300520200106,0.0
0300520200107,11.42
0300520200108,0.0
0300520200109,0.0
0300520200110,3.77
0300520200111,0.0
0300520200112,4.59
0300520200113,2.09
0300520200114,33.93
0300520200115,0.33
0300520200116,0.0
0300520200117,1.17
0300520200118,0.45
0300520200120,0.0
0300520200121,0.0
0300520200122,4.3
0300520200123,2.52
0300520200124,0.11
0300520200125,0.0
0300520200126,0.0
0300520200129,0.0
0300520200130,1.58
0300520200131,0.0
0300520200201,0.0
0300520200202,5.77
0300520200203,5.49
0300520200204,1.46
0300520200205,2.5
0300520200206,0.0
0300520200207,0.0
0300520200208,3.17
0300520200209,5.81
0300520200210,0.0
0300520200211,144.21
0300520200212,8.62
0300520200214,0.0
0300520200215,3.65
0300520200216,0.0
0300520200217,0.16
0300520200218,12.62
0300520200219,28.95
0300520200220,0.0
0300520200221,3.08
0300520200222,0.0
0300520200223,0.0
0300520200224,0.02
0300520200225,0.0
0300520200226,0.0
0300520200227,41.41
0300520200228,31.22
0300520200301,2.65
0300520200302,2.55
0300520200303,9.92
0300520200305,3.03
0300520200306,11.11
0300520200307,2.53
0300520200308,0.0
0300520200309,0.66
0300520200310,0.7
0300520200311,11.58
0300520200312,28.49
0300520200313,0.0
0300520200314,0.0
0300520200315,11.82
0300520200316,0.56
0300520200317,12.88
0300520200319,3.79
0300520200320,0.0
0300520200321,0.25
0300520200322,0.0
0300520200325,0.0
0300520200326,0.26
0300520200327,38.21
0300520200328,35.62
0300520200329,0.54
0300520200330,1.45
0300520200609,0.0
0300520200620,0.0
0300520200625,0.0
0300520200629,12.04
0300520200630,24.66
0300520200702,0.0
0300520200703,0.03
0300520200704,7.66
0300520200705,1.4
0300520200706,35.36
0300520200707,2.34
0300520200708,2.5
0300520200709,0.75
0300520200710,2.5
0300520200711,11.6
0300520200712,0.96
0300520200713,0.0
0300520200714,0.55
0300520200715,12.1
0300520200716,0.33
0300520200717,0.0
0300520200718,9.13
0300520200719,0.0
0300520200720,27.94
0300520200721,61.21
0300520200722,11.53
0300520200723,6.61
0300520200724,0.0
0300520200725,0.0
0300520200726,0.0
0300520200728,8.87
0300520200729,8.77
0300520200730,0.0
0300520200731,0.0
0300520200801,0.0
0300520200803,0.0
0300520200804,7.31
0300520200805,0.0
0300520200806,0.0
0300520200807,0.0
0300520200808,0.0
0300520200809,0.01
0300520200810,0.0
0300520200812,0.0
0300520200813,0.0
0300520200814,0.0
0300520200815,0.0
0300520200816,0.0
0300520200817,0.0
0300520200818,0.0
0300520200819,0.06
0300520200820,17.35
0300520200821,0.0
0300520200822,0.0
0300520200823,0.93
0300520200824,3.58
0300520200825,17.47
0300520200826,0.15
0300520200827,4.09
